url,type,label
www.bloomberg.com/video/66625228/,phishing,phishing
en.wikipedia.org/wiki/Alan_Kay,phishing,phishing
en.wikipedia.org/wiki/Gary_Kildall,phishing,phishing
en.wikipedia.org/wiki/Donald_Knuth,phishing,phishing
en.wikipedia.org/wiki/Raymond_Kurzweil,phishing,phishing
money.cnn.com/magazines/fortune/fortune_archive/2007/05/14/100008848/,phishing,phishing
research.microsoft.com/lampson/,phishing,phishing
en.wikipedia.org/wiki/Butler_Lampson,phishing,phishing
en.wikipedia.org/wiki/John_Mauchly,phishing,phishing
en.wikipedia.org/wiki/John_McCarthy_(computer_scientist),phishing,phishing
en.wikipedia.org/wiki/Robert_Metcalfe,phishing,phishing
en.wikipedia.org/wiki/Jay_Miner,phishing,phishing
en.wikipedia.org/wiki/Marvin_Minsky,phishing,phishing
en.wikipedia.org/wiki/Gordon_Moore,phishing,phishing
www.microsoft.com/presspass/features/2002/apr02/04-17msrcambridge.mspx,phishing,phishing
en.wikipedia.org/wiki/Ted_Nelson,phishing,phishing
en.wikipedia.org/wiki/John_von_Neumann,phishing,phishing
en.wikipedia.org/wiki/Seymour_Papert,phishing,phishing
en.wikipedia.org/wiki/Jef_Raskin,phishing,phishing
en.wikipedia.org/wiki/Dennis_Ritchie,phishing,phishing
www.youtube.com/watch?v=LXZ1OL2U3lY,phishing,phishing
www.youtube.com/watch?v=7FjX7r5icV8,phishing,phishing
www.nytimes.com/2011/10/14/technology/dennis-ritchie-programming-trailblazer-dies-at-70.html,phishing,phishing
en.wikipedia.org/wiki/Charles_Simonyi,phishing,phishing
en.wikipedia.org/wiki/Ivan_Sutherland,phishing,phishing
en.wikipedia.org/wiki/Larry_Tessler,phishing,phishing
en.wikipedia.org/wiki/Mark_Weiser,phishing,phishing
en.wikipedia.org/wiki/Norbert_Wiener,phishing,phishing
en.wikipedia.org/wiki/Terry_Winograd,phishing,phishing
en.wikipedia.org/wiki/Konrad_Zuse,phishing,phishing
en.wikipedia.org/wiki/CAPTCHA,phishing,phishing
www.cisco.com/warp/public/707/newsflash.html,phishing,phishing
en.wikipedia.org/wiki/Denial_of_service,phishing,phishing
www.microsoft.com/windows/ieak/,phishing,phishing
www-1.ibm.com/servers/eserver/zseries/os/linux/lcds/,phishing,phishing
www.microsoft.com/windows/windowsmedia/,phishing,phishing
www.apple.com/quicktime/,phishing,phishing
en.wikipedia.org/wiki/Google_Talk,phishing,phishing
research.microsoft.com/en-us/projects/portrait/,phishing,phishing
en.wikipedia.org/wiki/Cloud_computing,phishing,phishing
aws.amazon.com/documentation/,phishing,phishing
msdn.microsoft.com/en-us/ff380142.aspx,phishing,phishing
www.microsoft.com/windowsazure/,phishing,phishing
www.ibm.com/ibm/cloud/,phishing,phishing
www.salesforce.com/platform/,phishing,phishing
content.dell.com/us/en/enterprise/cloud-computing.aspx,phishing,phishing
cnn.com/2001/TECH/internet/05/21/TLDA.idg/,phishing,phishing
www.nytimes.com/2002/06/24/technology/24MARK.html,phishing,phishing
www.forbes.com/2000/02/07/feat.html,phishing,phishing
money.cnn.com/2001/03/06/sbrunning/biz_sex/,phishing,phishing
en.wikipedia.org/wiki/Uniform_Domain-Name_Dispute-Resolution_Policy,phishing,phishing
www.cnn.com/TECH/computing/9908/30/hotmail.06/,phishing,phishing
en.wikipedia.org/wiki/E-mail_marketing,phishing,phishing
en.wikipedia.org/wiki/Spamming,phishing,phishing
en.wikipedia.org/wiki/SpamAssassin,phishing,phishing
www.cnn.com/TECH/computing/9806/30/diy.spam.idg/index.html,phishing,phishing
www.cnn.com/TECH/computing/9806/23/cheap.spam.idg/index.html,phishing,phishing
www.cnn.com/TECH/computing/9806/19/spam.cops.idg/index.html,phishing,phishing
www.cnn.com/TECH/computing/9806/18/email.overload.idg/index.html,phishing,phishing
www.nytimes.com/library/tech/99/06/circuits/articles/24spam.html,phishing,phishing
www.forbes.com/forbes/2000/0918/6608230a.html,phishing,phishing
cnn.com/2001/TECH/internet/12/07/euro.spam.cookies.idg/index.html,phishing,phishing
edition.cnn.com/2001/TECH/internet/02/16/attack.on.spam.idg/index.html,phishing,phishing
en.wikipedia.org/wiki/Disposable_e-mail_address,phishing,phishing
www.apple.com/dotmac/,phishing,phishing
en.wikipedia.org/wiki/Flame_war,phishing,phishing
en.wikipedia.org/wiki/File_sharing,phishing,phishing
en.wikipedia.org/wiki/BitTorrent,phishing,phishing
www.nytimes.com/1993/02/28/business/the-executive-computer-a-web-of-networks-an-abundance-of-services.html,phishing,phishing
fr.wikipedia.org/wiki/Robert_Cailliau,phishing,phishing
cnn.com/2001/TECH/internet/03/07/coffee.pot/,phishing,phishing
en.wikipedia.org/wiki/Trojan_Room_coffee_pot,phishing,phishing
www.forbes.com/bow/,phishing,phishing
www.adobe.com/showcase/,phishing,phishing
www.nytimes.com/2001/05/07/technology/07NECO.html,phishing,phishing
en.wikipedia.org/wiki/Facebook,phishing,phishing
en.wikipedia.org/wiki/MySpace,phishing,phishing
en.wikipedia.org/wiki/Pinterest,phishing,phishing
www.forbes.com/sites/worldviews/2012/05/07/the-pinterest-gap-is-pinning-only-for-women/,phishing,phishing
en.wikipedia.org/wiki/Podcast,phishing,phishing
en.wikipedia.org/wiki/Web_feed,phishing,phishing
en.wikipedia.org/wiki/Atom_(standard),phishing,phishing
www.nytimes.com/services/xml/rss/index.html,phishing,phishing
en.wikipedia.org/wiki/WordPress,phishing,phishing
www.adobe.com/products/contribute/,phishing,phishing
aws.amazon.com/s3,phishing,phishing
www.nytimes.com/library/tech/reference/index-domain.html,phishing,phishing
www.redbooks.ibm.com/abstracts/gg243376.html,phishing,phishing
www.redbooks.ibm.com/abstracts/sg245280.html,phishing,phishing
en.wikipedia.org/wiki/Gopher_(protocol),phishing,phishing
www.cisco.com/univercd/cc/td/doc/product/atm/l2020/2020r21x/planning/appndxa.htm#xtocid87490,phishing,phishing
download.intel.com/technology/itj/q42000/pdf/ipaddress.pdf,phishing,phishing
en.wikipedia.org/wiki/Subnetwork,phishing,phishing
www.cisco.com/en/US/tech/tk648/tk361/tk438/tsd_technology_support_sub-protocol_home.html,phishing,phishing
en.wikipedia.org/wiki/IPv6,phishing,phishing
www.cisco.com/en/US/products/ps6553/products_ios_technology_home.html,phishing,phishing
technet.microsoft.com/en-us/network/bb530961.aspx,phishing,phishing
www-01.ibm.com/software/info/ipv6/compliance.jsp,phishing,phishing
www.cisco.com/univercd/cc/td/doc/product/software/ios113ed/113ed_cr/switch_c/xcvlan.htm,phishing,phishing
www.cisco.com/en/US/docs/internetworking/design/guide/idg4.html,phishing,phishing
www.cisco.com/en/US/docs/internetworking/technology/handbook/Intro-to-LAN.html,phishing,phishing
www.cisco.com/en/US/tech/tk365/technologies_tech_note09186a00800a67f5.shtml,phishing,phishing
docwiki.cisco.com/wiki/Internetwork_Design_Guide,phishing,phishing
www.cisco.com/en/US/tech/tk365/tk80/tsd_technology_support_sub-protocol_home.html,phishing,phishing
www.cisco.com/en/US/docs/internetworking/case/studies/icsbgp4.html,phishing,phishing
www.cisco.com/en/US/tech/tk365/tk480/tsd_technology_support_sub-protocol_home.html,phishing,phishing
support.microsoft.com/default.aspx?scid=KB;EN-US;Q241545&amp;,phishing,phishing
www.cisco.com/en/US/docs/internetworking/technology/handbook/RIP.html,phishing,phishing
www.redbooks.ibm.com/abstracts/sg244986.html,phishing,phishing
www.redbooks.ibm.com/abstracts/sg246163.html,phishing,phishing
www.cisco.com/public/sw-center/netmgmt/cmtk/mibs.shtml,phishing,phishing
tools.cisco.com/Support/SNMP/do/BrowseOID.do?local=en,phishing,phishing
research.microsoft.com/apps/pubs/default.aspx?id=70189,phishing,phishing
www.microsoft.com/windows/ie/ie6/using/howto/security/contentadv/config.mspx,phishing,phishing
www.cisco.com/en/US/products/hw/contnetw/index.html,phishing,phishing
www.almaden.ibm.com/cs/wbi/,phishing,phishing
technet.microsoft.com/en-gb/forefront/edgesecurity/default.aspx,phishing,phishing
www.intel.com/research/,phishing,phishing
topics.nytimes.com/top/news/technology/cybertimesnavigator/,phishing,phishing
en.wikipedia.org/wiki/Open_Directory_Project,phishing,phishing
www.nytimes.com/library/tech/99/04/cyber/articles/28search.html,phishing,phishing
www.cnn.com/TECH/computing/9910/21/search.engine.idg/index.html,phishing,phishing
www.nytimes.com/library/tech/00/01/biztech/articles/17digi.html,phishing,phishing
www.nytimes.com/library/tech/00/03/circuits/articles/23sull.html,phishing,phishing
www.forbes.com/free_forbes/2007/0507/190.html,phishing,phishing
research.microsoft.com/research/pubs/view.aspx?pubid=1460,phishing,phishing
research.microsoft.com/~ryenw/papers/ClarkeSIGIR2007.pdf,phishing,phishing
research.microsoft.com/apps/pubs/default.aspx?id=67818,phishing,phishing
research.microsoft.com/apps/pubs/default.aspx?id=69202,phishing,phishing
www.forbes.com/2000/10/04/1004looksmart.html,phishing,phishing
www.microsoft.com/en-us/news/presskits/bing/,phishing,phishing
www.forbes.com/1999/10/04/feat.html,phishing,phishing
www.nytimes.com/2002/12/09/technology/09NECO.html,phishing,phishing
archives.cnn.com/2000/TECH/computing/04/24/google.idg/,phishing,phishing
www.nytimes.com/2002/11/28/technology/postcards-from-planet-google.html,phishing,phishing
www.nytimes.com/2002/09/11/news/11iht-_dotcom_ed1_.html,phishing,phishing
www.ibm.com/developerworks/websphere/techjournal/0206_kam/kam.html,phishing,phishing
en.wikipedia.org/wiki/Voice_over_IP,phishing,phishing
www.microsoft.com/enable/,phishing,phishing
www.alphaworks.ibm.com/tech/adesigner,phishing,phishing
archives.cnn.com/2000/TECH/computing/08/07/web.site.accessibility.idg/index.html,phishing,phishing
en.wikipedia.org/wiki/Web_accessibility,phishing,phishing
www.youtube.com/watch?v=AmUPhEVWu_E,phishing,phishing
en.wikipedia.org/wiki/Link_rot,phishing,phishing
www.adobe.com/devnet/,phishing,phishing
support.microsoft.com/kb/q182615/,phishing,phishing
www.ibm.com/developerworks/web/library/wa-seo2/,phishing,phishing
www.ibm.com/developerworks/web/library/wa-seo1.html,phishing,phishing
www.ibm.com/developerworks/web/library/wa-seo3.html,phishing,phishing
www.ibm.com/developerworks/web/library/wa-seo4.html,phishing,phishing
www.adobe.com/devnet/flash/testing_usability.html,phishing,phishing
www.ibm.com/developerworks/web/,phishing,phishing
en.wikipedia.org/wiki/Web_2.0,phishing,phishing
www.ibm.com/developerworks/podcast/dwi/cm-int082206txt.html,phishing,phishing
www.microsoft.com/sharepoint/,phishing,phishing
domino.research.ibm.com/comm/research.nsf/pages/r.mobile.html,phishing,phishing
en.wikipedia.org/wiki/Symbian_OS,phishing,phishing
www.adobe.com/products/acrobat/readerforsymbian.html,phishing,phishing
www.adobe.com/web/wireless/mms.html,phishing,phishing
en.wikipedia.org/wiki/Demoscene,phishing,phishing
www.adobe.com/products/flash/,phishing,phishing
www.adobe.com/accessibility/products/flash/,phishing,phishing
blogs.adobe.com/accessibility/flash/,phishing,phishing
www.adobe.com/devnet/seo/,phishing,phishing
www.adobe.com/support/flash/,phishing,phishing
www.adobe.com/cfusion/knowledgebase/index.cfm?id=tn_14266,phishing,phishing
blogs.adobe.com/penguin.swf/,phishing,phishing
blogs.adobe.com/penguin.swf/atom.xml,phishing,phishing
www.adobe.com/products/flex/,phishing,phishing
www.adobe.com/cfusion/webforums/forum/categories.cfm?forumid=60&amp;catid=585,phishing,phishing
www.adobe.com/devnet/flex/videotraining/,phishing,phishing
opensource.adobe.com/wiki/display/flexsdk/Flex+SDK,phishing,phishing
www.adobe.com/devnet/flex/,phishing,phishing
www.adobe.com/go/rss_flex,phishing,phishing
opensource.adobe.com/wiki/display/flexunit/FlexUnit,phishing,phishing
opensource.adobe.com/wiki/display/flexsdk/Gumbo,phishing,phishing
en.wikipedia.org/wiki/JavaFX,phishing,phishing
download.oracle.com/javafx/1.3/tutorials/core/,phishing,phishing
download.oracle.com/javafx/1.2/gettingstarted/javafx/index.html,phishing,phishing
www.microsoft.com/silverlight/,phishing,phishing
msdn.microsoft.com/en-us/asp.net/bb187358.aspx,phishing,phishing
msdn.microsoft.com/en-us/magazine/cc163404.aspx,phishing,phishing
www.microsoft.com/presspass/press/2007/apr07/04-15WPFEPR.mspx,phishing,phishing
www.adobe.com/products/aftereffects/,phishing,phishing
www.adobe.com/products/premiere/,phishing,phishing
www.apple.com/ilife/imovie/,phishing,phishing
www.apple.com/finalcutpro/,phishing,phishing
www.adobe.com/products/premiere-elements.html,phishing,phishing
www.apple.com/itunes/,phishing,phishing
www.microsoft.com/windows/mediaplayer/,phishing,phishing
developer.apple.com/quicktime/,phishing,phishing
www.amazon.com/exec/obidos/ASIN/0071348190,phishing,phishing
www.amazon.com/exec/obidos/ASIN/0792381300,phishing,phishing
www.alphaworks.ibm.com/tech/tk4mpeg4/,phishing,phishing
www.microsoft.com/windows/windowsmedia/mp10/default.aspx,phishing,phishing
www.apple.com/quicktime/player/,phishing,phishing
en.wikipedia.org/wiki/Ogg_Vorbis,phishing,phishing
en.wikipedia.org/wiki/SHN,phishing,phishing
en.wikipedia.org/wiki/TTA,phishing,phishing
en.wikipedia.org/wiki/WAV,phishing,phishing
en.wikipedia.org/wiki/General_MIDI,phishing,phishing
www.apple.com/ilife/garageband/,phishing,phishing
www.microsoft.com/windows/windowsmedia/player/mac/mp71/,phishing,phishing
www.apple.com/logic/,phishing,phishing
windows.microsoft.com/en-GB/windows/products/windows-media,phishing,phishing
www.adobe.com/support/authorware/,phishing,phishing
www.adobe.com/products/authorware/,phishing,phishing
en.wikipedia.org/wiki/Winamp,phishing,phishing
developer.apple.com/opensource/,phishing,phishing
en.wikipedia.org/wiki/Open_source,phishing,phishing
archives.cnn.com/2000/TECH/computing/05/05/open.source.smugglers.idg/,phishing,phishing
www.forbes.com/forbes/1999/0809/6403122a.html,phishing,phishing
www.ibm.com/developerworks/opensource,phishing,phishing
en.wikipedia.org/wiki/Nupedia,phishing,phishing
cnn.com/2003/TECH/internet/08/03/wikipedia/,phishing,phishing
en.wikipedia.org/wiki/Apache_Software_Foundation,phishing,phishing
en.wikipedia.org/wiki/Free_software_foundation,phishing,phishing
www.nytimes.com/2009/07/26/technology/companies/26mozilla.html,phishing,phishing
www.hpl.hp.com/personal/ange/gnuserv/home.html,phishing,phishing
science.nasa.gov/newhome/headlines/ast28may99_1.htm,phishing,phishing
www.haifa.il.ibm.com/Workshops/padtad2008/,phishing,phishing
publib-b.boulder.ibm.com/Redbooks.nsf/RedbookAbstracts/sg245380.html?Open,phishing,phishing
'www.amazon.com/s/url=search-alias\%3Dstripbooks&amp;field-keywords=Capacity+Planning',phishing,phishing
en.wikipedia.org/wiki/Computer_programming,phishing,phishing
www.ibm.com/developerworks/webservices/library/co-tmline/,phishing,phishing
www.microsoft.com/com/,phishing,phishing
www.microsoft.com/presspass/press/1999/Feb99/DNApr.mspx,phishing,phishing
'www.amazon.com/s/url=search-alias\%3Dstripbooks&amp;field-keywords=Component+Frameworks+COM',phishing,phishing
www.microsoft.com/msj/0599/complusprog/complusprog.aspx,phishing,phishing
support.microsoft.com/kb/q281335/,phishing,phishing
www.microsoft.com/presspass/press/1997/Sept97/COMplspr.mspx,phishing,phishing
www.amazon.com/exec/obidos/ASIN/157231849X,phishing,phishing
www.microsoft.com/msj/0198/mtscom/mtscom.htm,phishing,phishing
research.microsoft.com/~ymwang/papers/HTML/DCOMnCORBA/S.html,phishing,phishing
www.ibm.com/developerworks/library/co-cjct7/,phishing,phishing
www.ibm.com/developerworks/library/co-cjct6/,phishing,phishing
www.ibm.com/developerworks/webservices/library/co-cjct8/,phishing,phishing
www.ibm.com/developerworks/webservices/library/ws-underhood/,phishing,phishing
www.ibm.com/developerworks/library/co-corbajct4/,phishing,phishing
www.microsoft.com/net/,phishing,phishing
msdn.microsoft.com/en-us/netframework/aa663323.aspx,phishing,phishing
msdn.microsoft.com/en-us/netframework/aa569283.aspx,phishing,phishing
www.microsoft.com/presspass/press/2000/nov00/VSFWbeta1PR.mspx,phishing,phishing
msdn.microsoft.com/en-us/library/ms973843.aspx,phishing,phishing
msdn.microsoft.com/en-us/magazine/bb985026.aspx,phishing,phishing
msdn.microsoft.com/en-us/magazine/cc301569.aspx,phishing,phishing
msdn.microsoft.com/netframework/aa497273.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/ms973850.aspx,phishing,phishing
microsoft.com/netframework/,phishing,phishing
msdn.microsoft.com/en-us/library/ms973862.aspx,phishing,phishing
msdn.microsoft.com/en-gb/theshow.aspx,phishing,phishing
msdn.microsoft.com/library/bb429476.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/ms182409.aspx,phishing,phishing
code.msdn.microsoft.com/silverlightut,phishing,phishing
research.microsoft.com/en-us/projects/pex/,phishing,phishing
research.microsoft.com/en-us/projects/moles/,phishing,phishing
msdn.microsoft.com/webservices/,phishing,phishing
www.microsoft.com/presspass/features/2000/nov00/11-13visualstudio.mspx,phishing,phishing
www.ibm.com/developerworks/webservices/library/co-pyxp1/,phishing,phishing
www.ibm.com/developerworks/webservices/library/co-pyxp2.html,phishing,phishing
www.ibm.com/developerworks/webservices/library/co-xpcom3.html,phishing,phishing
www.ibm.com/developerworks/webservices/library/co-xpcom2.html,phishing,phishing
www.ibm.com/developerworks/webservices/library/co-xpcom4/,phishing,phishing
www.ibm.com/developerworks/webservices/library/co-xpcom.html,phishing,phishing
www.ibm.com/developerworks/webservices/library/co-xpcom5.html,phishing,phishing
support.microsoft.com/default.aspx?scid=KB;EN-US;Q183606&amp;,phishing,phishing
msdn.microsoft.com/en-us/library/aa905875(SQL.80).aspx,phishing,phishing
support.microsoft.com/kb/183606,phishing,phishing
msdn.microsoft.com/en-us/library/Aa224767,phishing,phishing
msdn.microsoft.com/en-us/library/ms805098,phishing,phishing
msdn.microsoft.com/en-us/library/ms681484(v=vs.85).aspx,phishing,phishing
msdn.microsoft.com/en-us/library/Aa286484,phishing,phishing
msdn.microsoft.com/en-us/library/ms971481.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/aa302325.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/ms971491.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/ms978496.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/ms971502.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/ms978457.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/ms810288.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/Ee817654(pandp.10).aspx,phishing,phishing
msdn.microsoft.com/en-us/magazine/cc301611.aspx,phishing,phishing
msdn.microsoft.com/en-us/magazine/cc188748.aspx,phishing,phishing
msdn.microsoft.com/en-us/magazine/cc188750.aspx,phishing,phishing
msdn.microsoft.com/en-us/magazine/cc188790.aspx,phishing,phishing
www.amazon.com/exec/obidos/tg/detail/-/186100463X/,phishing,phishing
msdn.microsoft.com/en-us/library/ms810829.aspx,phishing,phishing
www.hp.com/go/wdb,phishing,phishing
www.microsoft.com/whdc/devtools/debugging/,phishing,phishing
en.wikipedia.org/wiki/Debugging,phishing,phishing
www.adobe.com/products/robohelp/,phishing,phishing
www.ibm.com/software/awdtools/hlasm/,phishing,phishing
en.wikipedia.org/wiki/Programming_style,phishing,phishing
www.ibm.com/developerworks/linux/library/l-clear-code/,phishing,phishing
research.microsoft.com/~hoppe/,phishing,phishing
developer.apple.com/graphicsimaging/opengl/,phishing,phishing
en.wikipedia.org/wiki/Opengl,phishing,phishing
msdn.microsoft.com/en-us/library/ms537006(VS.85).aspx,phishing,phishing
lists.apple.com/mailman/listinfo/mac-opengl,phishing,phishing
www.nvidia.com/content/drivers/drivers.asp,phishing,phishing
en.wikipedia.org/wiki/PL/I_programming_language,phishing,phishing
msdn.microsoft.com/en-us/asp.net/default.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/ms972429.aspx,phishing,phishing
msdn.microsoft.com/en-us/magazine/cc301329.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/aa478959.aspx,phishing,phishing
support.microsoft.com/default.aspx?scid=KB;EN-US;q167941&amp;,phishing,phishing
support.microsoft.com/default.aspx?scid=KB;EN-US;Q294271&amp;,phishing,phishing
en.wikipedia.org/wiki/ColdFusion,phishing,phishing
www.adobe.com/support/training/products/coldfusion.html,phishing,phishing
www.adobe.com/cfusion/usergroups/,phishing,phishing
www.oracle.com/technology/pub/articles/piotrowski-pythoncore.html?rssid=rss_otn_articles,phishing,phishing
msdn.microsoft.com/en-us/library/aa480029.aspx,phishing,phishing
www.alphaworks.ibm.com/webservices,phishing,phishing
www.ibm.com/developerworks/webservices/,phishing,phishing
research.microsoft.com/projects/Samoa,phishing,phishing
www.ibm.com/developerworks/webservices/library/w-ovr/,phishing,phishing
www.alphaworks.ibm.com/tech/webservicestoolkit,phishing,phishing
www.ibm.com/developerworks/webservices/library/ws-soap/,phishing,phishing
www.alphaworks.ibm.com/tech/soap4j,phishing,phishing
www.alphaworks.ibm.com/tech/wsdltoolkit,phishing,phishing
msdn.microsoft.com/en-us/library/ms740548.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/ms740673.aspx,phishing,phishing
www.microsoft.com/windows/ie/default.htm,phishing,phishing
en.wikipedia.org/wiki/Programming_language,phishing,phishing
en.wikipedia.org/wiki/ABC_programming_language,phishing,phishing
www-306.ibm.com/software/awdtools/developer/ada/,phishing,phishing
www.ibm.com/software/awdtools/developer/ada/,phishing,phishing
en.wikipedia.org/wiki/ALGOL,phishing,phishing
research.microsoft.com/users/GBell/Computer_Engineering/00000506.htm,phishing,phishing
en.wikipedia.org/wiki/ALGOL_68,phishing,phishing
en.wikipedia.org/wiki/APL_programming_language,phishing,phishing
'www.amazon.com/s/url=search-alias\%3Dstripbooks&amp;field-keywords=apl',phishing,phishing
www-306.ibm.com/software/awdtools/apl/,phishing,phishing
en.wikipedia.org/wiki/Assembly_language,phishing,phishing
en.wikipedia.org/wiki/MIX,phishing,phishing
en.wikipedia.org/wiki/High_Level_Assembly,phishing,phishing
www.intel.com/design/archives/processors/,phishing,phishing
en.wikipedia.org/wiki/AWK_(programming_language),phishing,phishing
en.wikipedia.org/wiki/BETA,phishing,phishing
en.wikipedia.org/wiki/Standard_Template_Library,phishing,phishing
www.intel.com/software/products/compilers/,phishing,phishing
www-949.ibm.com/software/rational/cafe/community/ccpp,phishing,phishing
h21007.www2.hp.com/portal/site/dspp/menuitem.863c3e4cbcdc3f3515b49c108973a801/?ciid=a908852bcbe02110852bcbe02110275d6e10RCRD,phishing,phishing
www.ibm.com/developerworks/aix/library/au-gcc/index.html,phishing,phishing
www.microsoft.com/mind/0199/netmeeting/netmeeting.htm,phishing,phishing
support.microsoft.com/default.aspx?scid=support.microsoft.com:80/support/kb/articles/Q166/4/80.asp&amp;NoWebContent=1&amp;NoWebContent=1,phishing,phishing
msdn.microsoft.com/en-us/magazine/cc163971.aspx,phishing,phishing
msdn.microsoft.com/vcsharp/,phishing,phishing
www.microsoft.com/presspass/press/2000/jun00/CSharpPR.mspx,phishing,phishing
www.microsoft.com/presspass/features/2000/jun00/06-26csharp.mspx,phishing,phishing
msdn.microsoft.com/en-us/magazine/cc301505.aspx,phishing,phishing
www.amazon.com/exec/obidos/ASIN/0835970124,phishing,phishing
www.ibm.com/developerworks/aix/library/au-hook_duttaC.html,phishing,phishing
en.wikipedia.org/wiki/Cg_programming_language,phishing,phishing
en.wikipedia.org/wiki/Clean_(programming_language),phishing,phishing
www-306.ibm.com/software/awdtools/cobol/,phishing,phishing
publib-b.boulder.ibm.com/Redbooks.nsf/redbooks/,phishing,phishing
www-306.ibm.com/software/awdtools/cobol/library/,phishing,phishing
research.microsoft.com/comega/,phishing,phishing
en.wikipedia.org/wiki/Curl_programming_language,phishing,phishing
en.wikipedia.org/wiki/Curly_bracket_programming_language,phishing,phishing
en.wikipedia.org/wiki/D_programming_language,phishing,phishing
en.wikipedia.org/wiki/Dataflow_language,phishing,phishing
en.wikipedia.org/wiki/Data-structured_language,phishing,phishing
en.wikipedia.org/wiki/Declarative_programming_language,phishing,phishing
www.amazon.com/exec/obidos/ASIN/0764532375,phishing,phishing
en.wikipedia.org/wiki/Eiffel_programming_language,phishing,phishing
en.wikipedia.org/wiki/Erlang_programming_language,phishing,phishing
www.ibm.com/developerworks/java/library/j-cb04186.html,phishing,phishing
en.wikipedia.org/wiki/Forth,phishing,phishing
'www.amazon.com/s/url=search-alias\%3Dstripbooks&amp;field-keywords=forth+programming',phishing,phishing
en.wikipedia.org/wiki/ColorForth,phishing,phishing
lists.apple.com/mailman/listinfo/fortran-dev,phishing,phishing
www.ibm.com/developerworks/linux/library/l-sc11.html,phishing,phishing
www-306.ibm.com/software/awdtools/fortran/,phishing,phishing
software.intel.com/en-us/intel-compilers/,phishing,phishing
msdn.microsoft.com/en-us/library/ms811901.aspx,phishing,phishing
en.wikipedia.org/wiki/Fortran_language_features,phishing,phishing
en.wikipedia.org/wiki/Fortran,phishing,phishing
www.intel.com/software/products/mkl/,phishing,phishing
www.nas.nasa.gov/Resources/Software/npb.html,phishing,phishing
fun3d.larc.nasa.gov/index.html,phishing,phishing
www.giss.nasa.gov/tools/,phishing,phishing
aom.giss.nasa.gov/code4x3.html,phishing,phishing
hesperia.gsfc.nasa.gov/~schmahl/nnls/,phishing,phishing
code916.gsfc.nasa.gov/Data_services/cloud_slice/regress.html,phishing,phishing
en.wikipedia.org/wiki/Fortress_(programming_language),phishing,phishing
en.wikipedia.org/wiki/Functional_programming,phishing,phishing
en.wikipedia.org/wiki/Garbage_collection_(computer_science),phishing,phishing
en.wikipedia.org/wiki/Memory_management,phishing,phishing
en.wikipedia.org/wiki/GLSL,phishing,phishing
http.download.nvidia.com/developer/SDK/Individual_Samples/samples.html,phishing,phishing
en.wikipedia.org/wiki/Haskell_programming_language,phishing,phishing
www.amazon.com/exec/obidos/ASIN/0201342758,phishing,phishing
en.wikipedia.org/wiki/House_(operating_system),phishing,phishing
msdn.microsoft.com/en-us/library/bb509638.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/bb173495.aspx,phishing,phishing
msdn.microsoft.com/en-us/library/bb313969.aspx,phishing,phishing
en.wikipedia.org/wiki/Bytecode,phishing,phishing
en.wikipedia.org/wiki/Io_programming_language,phishing,phishing
en.wikipedia.org/wiki/Java_(programming_language),phishing,phishing
www.oracle.com/technetwork/java/,phishing,phishing
www.ibm.com/developerworks/forums/dw_jforums.jspa,phishing,phishing
en.wikipedia.org/wiki/Pluggable_look_and_feel,phishing,phishing
www2.hursley.ibm.com/decimalj/,phishing,phishing
www.hpl.hp.com/personal/Jean_Tourrilhes/IrDA/Java.html,phishing,phishing
www.oracle.com/technology/products/ias/toplink/index.html,phishing,phishing
www.alphaworks.ibm.com/tech/jinsight,phishing,phishing
developer.apple.com/java/javawebstart/,phishing,phishing
www.ibm.com/developerworks/java/library/j-webstart/,phishing,phishing
www.oracle.com/technetwork/articles/javase/index-135962.html,phishing,phishing
en.wikipedia.org/wiki/Java_Web_Start,phishing,phishing
www.oracle.com/technology/products/jdev/index.html,phishing,phishing
msdn.microsoft.com/en-us/library/aa266331(VS.60).aspx,phishing,phishing
msdn.microsoft.com/en-us/library/aa260513(VS.60).aspx,phishing,phishing
msdn.microsoft.com/en-us/library/aa260515(VS.60).aspx,phishing,phishing
msdn.microsoft.com/en-us/library/aa260509(VS.60).aspx,phishing,phishing
msdn.microsoft.com/en-us/library/aa260529(VS.60).aspx,phishing,phishing
msdn.microsoft.com/en-us/library/aa260511(VS.60).aspx,phishing,phishing
support.microsoft.com/default.aspx?scid=support.microsoft.com:80/support/kb/articles/q169/1/73.asp,phishing,phishing
msdn.microsoft.com/en-us/library/aa260526(VS.60).aspx,phishing,phishing
support.microsoft.com/default.aspx?scid=support.microsoft.com:80/support/kb/articles/Q219/4/30.ASP,phishing,phishing
